document_id,dataset,split,model,field_path,field_family,criticality,occurrence,truth,prediction,truth_present,prediction_present,exact_match
cord-v2-test-00031,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,"85,500","85,500",True,True,True
cord-v2-test-00031,CORD v2,test,Donut,menu.price,item_price,critical_monetary,1,"85,500","85,500",True,True,True
cord-v2-test-00031,CORD v2,test,Donut,sub_total.service_price,other_numeric,medium_impact,0,"10,260","10,260",True,True,True
cord-v2-test-00031,CORD v2,test,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,"85,500","85,500",True,True,True
cord-v2-test-00031,CORD v2,test,Donut,sub_total.tax_price,tax,critical_monetary,0,"18,126","18,126",True,True,True
cord-v2-test-00031,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,"113,886","113,886",True,True,True
cord-v2-test-00032,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,1,1,True,True,True
cord-v2-test-00032,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,thai iced green tea,thai iced green tea,True,True,True
cord-v2-test-00032,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,24.000,24.000,True,True,True
cord-v2-test-00032,CORD v2,test,Donut,menu.unitprice,other_numeric,medium_impact,0,@24.000,@24.000,True,True,True
cord-v2-test-00032,CORD v2,test,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,24.000,24.000,True,True,True
cord-v2-test-00032,CORD v2,test,Donut,total.cashprice,other_numeric,medium_impact,0,50.000,50.000,True,True,True
cord-v2-test-00032,CORD v2,test,Donut,total.changeprice,other_numeric,medium_impact,0,26.000,26.000,True,True,True
cord-v2-test-00032,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,24.000,24.000,True,True,True
cord-v2-test-00033,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,1,1,True,True,True
cord-v2-test-00033,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,1,1,1,True,True,True
cord-v2-test-00033,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,2,1,1,True,True,True
cord-v2-test-00033,CORD v2,test,Donut,menu.discountprice,other_numeric,medium_impact,0,"-67,000","-67,000",True,True,True
cord-v2-test-00033,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,grilled baby potato (r,grilled baby potato ( r,True,True,False
cord-v2-test-00033,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,1,hot tuna,hot tuna,True,True,True
cord-v2-test-00033,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,2,hot tuna,hot tuna,True,True,True
cord-v2-test-00033,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,"50,500","50,500",True,True,True
cord-v2-test-00033,CORD v2,test,Donut,menu.price,item_price,critical_monetary,1,"67,000","67,000",True,True,True
cord-v2-test-00033,CORD v2,test,Donut,menu.price,item_price,critical_monetary,2,"67,000","67,000",True,True,True
cord-v2-test-00033,CORD v2,test,Donut,sub_total.service_price,other_numeric,medium_impact,0,"11,070","11,070",True,True,True
cord-v2-test-00033,CORD v2,test,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,"117,500","117,500",True,True,True
cord-v2-test-00033,CORD v2,test,Donut,sub_total.tax_price,tax,critical_monetary,0,"19,557","19,557",True,True,True
cord-v2-test-00033,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,"148,127","148,127",True,True,True
cord-v2-test-00034,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,5,5,True,True,True
cord-v2-test-00034,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,1,2,2,True,True,True
cord-v2-test-00034,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,ash chick sambal matah,ash chick sambal matah,True,True,True
cord-v2-test-00034,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,1,jamur goreng,jamur goreng,True,True,True
cord-v2-test-00034,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,75.000,75.000,True,True,True
cord-v2-test-00034,CORD v2,test,Donut,menu.price,item_price,critical_monetary,1,10.000,"10,000",True,True,False
cord-v2-test-00034,CORD v2,test,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,85.000,85.000,True,True,True
cord-v2-test-00034,CORD v2,test,Donut,sub_total.tax_price,tax,critical_monetary,0,8.500,8.500,True,True,True
cord-v2-test-00034,CORD v2,test,Donut,total.cashprice,other_numeric,medium_impact,0,100.000,100.000,True,True,True
cord-v2-test-00034,CORD v2,test,Donut,total.changeprice,other_numeric,medium_impact,0,6.500,6.500,True,True,True
cord-v2-test-00034,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,93.500,93.500,True,True,True
cord-v2-test-00035,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,2,2,True,True,True
cord-v2-test-00035,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,1,1,1,True,True,True
cord-v2-test-00035,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,2,1,1,True,True,True
cord-v2-test-00035,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,3,1,1,True,True,True
cord-v2-test-00035,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,twist donut,twist donut,True,True,True
cord-v2-test-00035,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,1,banana donut,banana donut,True,True,True
cord-v2-test-00035,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,2,creamcheese bread,creamcheese bread,True,True,True
cord-v2-test-00035,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,3,frankfrut sausage roll,frankfrut sausage roll,True,True,True
cord-v2-test-00035,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,"18,000","18,000",True,True,True
cord-v2-test-00035,CORD v2,test,Donut,menu.price,item_price,critical_monetary,1,"11,000","11,000",True,True,True
cord-v2-test-00035,CORD v2,test,Donut,menu.price,item_price,critical_monetary,2,"13,000","13,000",True,True,True
cord-v2-test-00035,CORD v2,test,Donut,menu.price,item_price,critical_monetary,3,"12,000","12,000",True,True,True
cord-v2-test-00035,CORD v2,test,Donut,total.cashprice,other_numeric,medium_impact,0,"104,000","104,000",True,True,True
cord-v2-test-00035,CORD v2,test,Donut,total.changeprice,other_numeric,medium_impact,0,"50,000","50,000",True,True,True
cord-v2-test-00035,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,"54,000","54,000",True,True,True
cord-v2-test-00036,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,1,1,True,True,True
cord-v2-test-00036,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,xxl crispy chicken,xxl crspy chicken,True,True,False
cord-v2-test-00036,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,"40,000","40,000",True,True,True
cord-v2-test-00036,CORD v2,test,Donut,menu.sub.cnt,other_numeric,medium_impact,0,1,1,True,True,True
cord-v2-test-00036,CORD v2,test,Donut,menu.sub.nm,free_text,medium_impact,0,- sedang,- sedang,True,True,True
cord-v2-test-00036,CORD v2,test,Donut,menu.sub.price,other_numeric,medium_impact,0,0,0,True,True,True
cord-v2-test-00036,CORD v2,test,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,"40,000","40,000",True,True,True
cord-v2-test-00036,CORD v2,test,Donut,total.cashprice,other_numeric,medium_impact,0,"100,000","100,000",True,True,True
cord-v2-test-00036,CORD v2,test,Donut,total.changeprice,other_numeric,medium_impact,0,"60,000","60,000",True,True,True
cord-v2-test-00036,CORD v2,test,Donut,total.menuqty_cnt,other_numeric,low_impact_descriptive,0,1,1,True,True,True
cord-v2-test-00036,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,"40,000","40,000",True,True,True
cord-v2-test-00037,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,1,1,True,True,True
cord-v2-test-00037,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,popcorn salt (s),popcorn salt (s),True,True,True
cord-v2-test-00037,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,20.000,20.000,True,True,True
cord-v2-test-00037,CORD v2,test,Donut,total.cashprice,other_numeric,medium_impact,0,50.000,50.000,True,True,True
cord-v2-test-00037,CORD v2,test,Donut,total.changeprice,other_numeric,medium_impact,0,30.000,30.000,True,True,True
cord-v2-test-00037,CORD v2,test,Donut,total.total_etc,other_numeric,medium_impact,0,20.000,,True,False,False
cord-v2-test-00037,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,,20.000,False,True,False
cord-v2-test-00038,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,1,1,True,True,True
cord-v2-test-00038,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,1,1,1,True,True,True
cord-v2-test-00038,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,2,1,1,True,True,True
cord-v2-test-00038,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,3,1,1,True,True,True
cord-v2-test-00038,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,4,1,1,True,True,True
cord-v2-test-00038,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,5,1,1,True,True,True
cord-v2-test-00038,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,6,5,5,True,True,True
cord-v2-test-00038,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,7,1,1,True,True,True
cord-v2-test-00038,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,8,1,1,True,True,True
cord-v2-test-00038,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,xlb org pork 10x,xlb org pork 10x,True,True,True
cord-v2-test-00038,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,1,sicito babi,sicito babi,True,True,True
cord-v2-test-00038,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,2,hotplate tahu,hotplate tahu,True,True,True
cord-v2-test-00038,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,3,df fish fillet garlc,df fish filiet garic,True,True,False
cord-v2-test-00038,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,4,lm pork belly,lm pork belly,True,True,True
cord-v2-test-00038,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,5,siew mai,siew mai,True,True,True
cord-v2-test-00038,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,6,kwan yin cup,kwan yin cup,True,True,True
cord-v2-test-00038,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,7,herbal jelly,herbal jelly,True,True,True
cord-v2-test-00038,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,8,onde-onde,onde- onde,True,True,False
cord-v2-test-00038,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,"78,000","78,000",True,True,True
cord-v2-test-00038,CORD v2,test,Donut,menu.price,item_price,critical_monetary,1,"65,000","65,000",True,True,True
cord-v2-test-00038,CORD v2,test,Donut,menu.price,item_price,critical_monetary,2,"58,000","58,000",True,True,True
cord-v2-test-00038,CORD v2,test,Donut,menu.price,item_price,critical_monetary,3,"108,000","108,000",True,True,True
cord-v2-test-00038,CORD v2,test,Donut,menu.price,item_price,critical_monetary,4,"88,000","88,000",True,True,True
cord-v2-test-00038,CORD v2,test,Donut,menu.price,item_price,critical_monetary,5,"38,800","38,800",True,True,True
cord-v2-test-00038,CORD v2,test,Donut,menu.price,item_price,critical_monetary,6,"50,000","50,000",True,True,True
cord-v2-test-00038,CORD v2,test,Donut,menu.price,item_price,critical_monetary,7,"38,000","38,000",True,True,True
cord-v2-test-00038,CORD v2,test,Donut,menu.price,item_price,critical_monetary,8,"38,000","38,000",True,True,True
cord-v2-test-00038,CORD v2,test,Donut,sub_total.service_price,other_numeric,medium_impact,0,"42,135","42,135",True,True,True
cord-v2-test-00038,CORD v2,test,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,"561,800","561,800",True,True,True
cord-v2-test-00038,CORD v2,test,Donut,sub_total.tax_price,tax,critical_monetary,0,"60,394","60,394",True,True,True
cord-v2-test-00038,CORD v2,test,Donut,total.menuqty_cnt,other_numeric,low_impact_descriptive,0,13,,True,False,False
cord-v2-test-00038,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,"664,329","664,329",True,True,True
cord-v2-test-00039,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,8,,True,False,False
cord-v2-test-00039,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,1,5,,True,False,False
cord-v2-test-00039,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,2,4,,True,False,False
cord-v2-test-00039,CORD v2,test,Donut,menu.itemsubtotal,other_numeric,medium_impact,0,"1,555,200",,True,False,False
cord-v2-test-00039,CORD v2,test,Donut,menu.itemsubtotal,other_numeric,medium_impact,1,"780,000",,True,False,False
cord-v2-test-00039,CORD v2,test,Donut,menu.itemsubtotal,other_numeric,medium_impact,2,"777,600",,True,False,False
cord-v2-test-00039,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,lunch box 3p set w/red bag & sp00 n.,,True,False,False
cord-v2-test-00039,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,1,rice case 7l w/cup,,True,False,False
cord-v2-test-00039,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,2,lunch box 3p set w/black bag & sp oon,,True,False,False
cord-v2-test-00039,CORD v2,test,Donut,menu.num,other_numeric,medium_impact,0,hpl754dr,,True,False,False
cord-v2-test-00039,CORD v2,test,Donut,menu.num,other_numeric,medium_impact,1,hpl500,,True,False,False
cord-v2-test-00039,CORD v2,test,Donut,menu.num,other_numeric,medium_impact,2,hpl754db,,True,False,False
cord-v2-test-00039,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,"1,944,000",,True,False,False
cord-v2-test-00039,CORD v2,test,Donut,menu.price,item_price,critical_monetary,1,"975,000",,True,False,False
cord-v2-test-00039,CORD v2,test,Donut,menu.price,item_price,critical_monetary,2,"972,000",,True,False,False
cord-v2-test-00039,CORD v2,test,Donut,menu.unitprice,other_numeric,medium_impact,0,"243,000",,True,False,False
cord-v2-test-00039,CORD v2,test,Donut,menu.unitprice,other_numeric,medium_impact,1,"195,000",,True,False,False
cord-v2-test-00039,CORD v2,test,Donut,menu.unitprice,other_numeric,medium_impact,2,"243,000",,True,False,False
cord-v2-test-00039,CORD v2,test,Donut,nm,free_text,medium_impact,0,,set w/red bag & spoo,False,True,False
cord-v2-test-00039,CORD v2,test,Donut,total.creditcardprice,other_numeric,medium_impact,0,"3,112,800",,True,False,False
cord-v2-test-00039,CORD v2,test,Donut,total.menuqty_cnt,other_numeric,low_impact_descriptive,0,17,,True,False,False
cord-v2-test-00039,CORD v2,test,Donut,total.menutype_cnt,other_numeric,medium_impact,0,3,,True,False,False
cord-v2-test-00040,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,2,2,True,True,True
cord-v2-test-00040,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,1,2,2,True,True,True
cord-v2-test-00040,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,snack lestari all,shack lestari a11,True,True,False
cord-v2-test-00040,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,1,"bakery aneka sisir banana,pizza,yoko,mar mer,daging,abon,keju,cokelat,dll","bakery aneka sisir banana, pizza,yoko,mar",True,True,False
cord-v2-test-00040,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,"54,000","54,000",True,True,True
cord-v2-test-00040,CORD v2,test,Donut,menu.price,item_price,critical_monetary,1,"14,000","14,000",True,True,True
cord-v2-test-00040,CORD v2,test,Donut,menu.unitprice,other_numeric,medium_impact,0,"27,000","27,000",True,True,True
cord-v2-test-00040,CORD v2,test,Donut,menu.unitprice,other_numeric,medium_impact,1,"7,000",7.000,True,True,False
cord-v2-test-00040,CORD v2,test,Donut,total.cashprice,other_numeric,medium_impact,0,"100,000","100,000",True,True,True
cord-v2-test-00040,CORD v2,test,Donut,total.changeprice,other_numeric,medium_impact,0,"32,000",32.000,True,True,False
cord-v2-test-00040,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,"68,000",68.000,True,True,False
cord-v2-test-00041,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,chicken maryland,chicken maryland,True,True,True
cord-v2-test-00041,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,1,cappucino (hot/iced),capoucino (hot/iced),True,True,False
cord-v2-test-00041,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,2,naga lychee juice,ngag lychee juice,True,True,False
cord-v2-test-00041,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,3,cafe latte,cafe latte,True,True,True
cord-v2-test-00041,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,4,hot chocolate marshmallo,hot chocolate marshmallo,True,True,True
cord-v2-test-00041,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,5,chicken cesar salad,chicken cesar salad,True,True,True
cord-v2-test-00041,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,6,mineral water,mineral water,True,True,True
cord-v2-test-00041,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,7,mineral water,mineral water,True,True,True
cord-v2-test-00041,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,8,lychee/peach/lemon/mango,lychee/beach/lemon/ mango,True,True,False
cord-v2-test-00041,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,9,chicken maryland,chicken mary land,True,True,False
cord-v2-test-00041,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,47619.00,47619.00,True,True,True
cord-v2-test-00041,CORD v2,test,Donut,menu.price,item_price,critical_monetary,1,30303.00,30303.00,True,True,True
cord-v2-test-00041,CORD v2,test,Donut,menu.price,item_price,critical_monetary,2,34632.00,34632.00.,True,True,False
cord-v2-test-00041,CORD v2,test,Donut,menu.price,item_price,critical_monetary,3,30303.00,30303.00,True,True,True
cord-v2-test-00041,CORD v2,test,Donut,menu.price,item_price,critical_monetary,4,30303.00,30303.00,True,True,True
cord-v2-test-00041,CORD v2,test,Donut,menu.price,item_price,critical_monetary,5,43290.00,43290.00,True,True,True
cord-v2-test-00041,CORD v2,test,Donut,menu.price,item_price,critical_monetary,6,12987.00,12987.00,True,True,True
cord-v2-test-00041,CORD v2,test,Donut,menu.price,item_price,critical_monetary,7,12987.00,12987.00,True,True,True
cord-v2-test-00041,CORD v2,test,Donut,menu.price,item_price,critical_monetary,8,25974.00,"25,74.00",True,True,False
cord-v2-test-00041,CORD v2,test,Donut,menu.price,item_price,critical_monetary,9,47619.00,47619.000,True,True,False
cord-v2-test-00041,CORD v2,test,Donut,sub_total.service_price,other_numeric,medium_impact,0,48982.68,48982.68,True,True,True
cord-v2-test-00041,CORD v2,test,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,316017.00,316017.00,True,True,True
cord-v2-test-00041,CORD v2,test,Donut,sub_total.tax_price,tax,critical_monetary,0,,365000.00,False,True,False
